VGS,ID,GM
1.35000000e+00,3.32282807e-04,5.34851437e-04
1.35100000e+00,3.32817667e-04,5.34868555e-04
1.35200000e+00,3.33352544e-04,5.34885360e-04
1.35300000e+00,3.33887438e-04,5.34901855e-04
1.35400000e+00,3.34422348e-04,5.34918040e-04
1.35500000e+00,3.34957274e-04,5.34933915e-04
1.35600000e+00,3.35492216e-04,5.34949484e-04
1.35700000e+00,3.36027173e-04,5.34964746e-04
1.35800000e+00,3.36562145e-04,5.34979703e-04
1.35900000e+00,3.37097132e-04,5.34994355e-04
1.36000000e+00,3.37632134e-04,5.35008702e-04
1.36100000e+00,3.38167150e-04,5.35022748e-04
1.36200000e+00,3.38702179e-04,5.35036492e-04
1.36300000e+00,3.39237223e-04,5.35049933e-04
1.36400000e+00,3.39772279e-04,5.35063077e-04
1.36500000e+00,3.40307349e-04,5.35075920e-04
1.36600000e+00,3.40842431e-04,5.35088467e-04
1.36700000e+00,3.41377526e-04,5.35100717e-04
1.36800000e+00,3.41912633e-04,5.35112670e-04
1.36900000e+00,3.42447751e-04,5.35124330e-04
1.37000000e+00,3.42982881e-04,5.35135693e-04
1.37100000e+00,3.43518023e-04,5.35146766e-04
1.37200000e+00,3.44053175e-04,5.35157546e-04
1.37300000e+00,3.44588338e-04,5.35168034e-04
1.37400000e+00,3.45123511e-04,5.35178231e-04
1.37500000e+00,3.45658694e-04,5.35188141e-04
1.37600000e+00,3.46193887e-04,5.35197764e-04
1.37700000e+00,3.46729090e-04,5.35207096e-04
1.37800000e+00,3.47264301e-04,5.35216141e-04
1.37900000e+00,3.47799522e-04,5.35224904e-04
1.38000000e+00,3.48334751e-04,5.35233383e-04
1.38100000e+00,3.48869989e-04,5.35241575e-04
1.38200000e+00,3.49405234e-04,5.35249486e-04
1.38300000e+00,3.49940488e-04,5.35257116e-04
1.38400000e+00,3.50475749e-04,5.35264465e-04
1.38500000e+00,3.51011017e-04,5.35271532e-04
1.38600000e+00,3.51546292e-04,5.35278321e-04
1.38700000e+00,3.52081573e-04,5.35284833e-04
1.38800000e+00,3.52616861e-04,5.35291067e-04
1.38900000e+00,3.53152155e-04,5.35297026e-04
1.39000000e+00,3.53687455e-04,5.35302709e-04
1.39100000e+00,3.54222761e-04,5.35308116e-04
1.39200000e+00,3.54758072e-04,5.35313251e-04
1.39300000e+00,3.55293387e-04,5.35318114e-04
1.39400000e+00,3.55828708e-04,5.35322705e-04
1.39500000e+00,3.56364033e-04,5.35327024e-04
1.39600000e+00,3.56899362e-04,5.35331071e-04
1.39700000e+00,3.57434695e-04,5.35334853e-04
1.39800000e+00,3.57970032e-04,5.35338366e-04
1.39900000e+00,3.58505372e-04,5.35341611e-04
1.40000000e+00,3.59040715e-04,5.35344590e-04
1.40100000e+00,3.59576061e-04,5.35347302e-04
1.40200000e+00,3.60111409e-04,5.35349751e-04
1.40300000e+00,3.60646760e-04,5.35351936e-04
1.40400000e+00,3.61182113e-04,5.35353858e-04
1.40500000e+00,3.61717468e-04,5.35355517e-04
1.40600000e+00,3.62252824e-04,5.35356915e-04
1.40700000e+00,3.62788182e-04,5.35358054e-04
1.40800000e+00,3.63323540e-04,5.35358933e-04
1.40900000e+00,3.63858900e-04,5.35359553e-04
1.41000000e+00,3.64394259e-04,5.35359916e-04
1.41100000e+00,3.64929620e-04,5.35360021e-04
1.41200000e+00,3.65464980e-04,5.35359869e-04
1.41300000e+00,3.66000339e-04,5.35359465e-04
1.41400000e+00,3.66535698e-04,5.35358805e-04
1.41500000e+00,3.67071057e-04,5.35357891e-04
1.41600000e+00,3.67606414e-04,5.35356726e-04
1.41700000e+00,3.68141770e-04,5.35355307e-04
1.41800000e+00,3.68677125e-04,5.35353638e-04
1.41900000e+00,3.69212478e-04,5.35351719e-04
1.42000000e+00,3.69747828e-04,5.35349550e-04
1.42100000e+00,3.70283177e-04,5.35347133e-04
1.42200000e+00,3.70818523e-04,5.35344468e-04
1.42300000e+00,3.71353866e-04,5.35341558e-04
1.42400000e+00,3.71889206e-04,5.35338400e-04
1.42500000e+00,3.72424542e-04,5.35334997e-04
1.42600000e+00,3.72959876e-04,5.35331349e-04
1.42700000e+00,3.73495205e-04,5.35327459e-04
1.42800000e+00,3.74030531e-04,5.35323327e-04
1.42900000e+00,3.74565852e-04,5.35318949e-04
1.43000000e+00,3.75101168e-04,5.35314333e-04
1.43100000e+00,3.75636480e-04,5.35309477e-04
1.43200000e+00,3.76171787e-04,5.35304380e-04
1.43300000e+00,3.76707089e-04,5.35299045e-04
1.43400000e+00,3.77242386e-04,5.35293471e-04
1.43500000e+00,3.77777676e-04,5.35287661e-04
1.43600000e+00,3.78312961e-04,5.35281614e-04
1.43700000e+00,3.78848239e-04,5.35275331e-04
1.43800000e+00,3.79383512e-04,5.35268815e-04
1.43900000e+00,3.79918777e-04,5.35262064e-04
1.44000000e+00,3.80454036e-04,5.35255079e-04
1.44100000e+00,3.80989287e-04,5.35247861e-04
1.44200000e+00,3.81524531e-04,5.35240413e-04
1.44300000e+00,3.82059768e-04,5.35232734e-04
1.44400000e+00,3.82594997e-04,5.35224825e-04
1.44500000e+00,3.83130218e-04,5.35216686e-04
1.44600000e+00,3.83665430e-04,5.35208317e-04
1.44700000e+00,3.84200634e-04,5.35199722e-04
1.44800000e+00,3.84735830e-04,5.35190900e-04
1.44900000e+00,3.85271016e-04,5.35181852e-04
1.45000000e+00,3.85806193e-04,5.35172577e-04
1.45100000e+00,3.86341361e-04,5.35163076e-04
1.45200000e+00,3.86876520e-04,5.35153354e-04
1.45300000e+00,3.87411668e-04,5.35143408e-04
1.45400000e+00,3.87946806e-04,5.35133239e-04
1.45500000e+00,3.88481934e-04,5.35122848e-04
1.45600000e+00,3.89017052e-04,5.35112235e-04
1.45700000e+00,3.89552159e-04,5.35101404e-04
1.45800000e+00,3.90087255e-04,5.35090351e-04
1.45900000e+00,3.90622340e-04,5.35079081e-04
1.46000000e+00,3.91157413e-04,5.35067593e-04
1.46100000e+00,3.91692475e-04,5.35055885e-04
1.46200000e+00,3.92227525e-04,5.35043963e-04
1.46300000e+00,3.92762563e-04,5.35031825e-04
1.46400000e+00,3.93297588e-04,5.35019471e-04
1.46500000e+00,3.93832602e-04,5.35006901e-04
1.46600000e+00,3.94367602e-04,5.34994119e-04
1.46700000e+00,3.94902590e-04,5.34981125e-04
1.46800000e+00,3.95437564e-04,5.34967917e-04
1.46900000e+00,3.95972526e-04,5.34954498e-04
1.47000000e+00,3.96507473e-04,5.34940867e-04
1.47100000e+00,3.97042407e-04,5.34927026e-04
1.47200000e+00,3.97577328e-04,5.34912977e-04
1.47300000e+00,3.98112233e-04,5.34898719e-04
1.47400000e+00,3.98647125e-04,5.34884253e-04
1.47500000e+00,3.99182002e-04,5.34869579e-04
1.47600000e+00,3.99716864e-04,5.34854697e-04
1.47700000e+00,4.00251711e-04,5.34839611e-04
1.47800000e+00,4.00786543e-04,5.34824319e-04
1.47900000e+00,4.01321360e-04,5.34808822e-04
1.48000000e+00,4.01856161e-04,5.34793123e-04
1.48100000e+00,4.02390946e-04,5.34777219e-04
1.48200000e+00,4.02925715e-04,5.34761112e-04
1.48300000e+00,4.03460468e-04,5.34744804e-04
1.48400000e+00,4.03995205e-04,5.34728295e-04
1.48500000e+00,4.04529925e-04,5.34711586e-04
1.48600000e+00,4.05064628e-04,5.34694676e-04
1.48700000e+00,4.05599314e-04,5.34677566e-04
1.48800000e+00,4.06133983e-04,5.34660260e-04
1.48900000e+00,4.06668635e-04,5.34642755e-04
1.49000000e+00,4.07203269e-04,5.34625051e-04
1.49100000e+00,4.07737885e-04,5.34607154e-04
1.49200000e+00,4.08272483e-04,5.34589060e-04
1.49300000e+00,4.08807063e-04,5.34570770e-04
1.49400000e+00,4.09341625e-04,5.34552285e-04
1.49500000e+00,4.09876168e-04,5.34533606e-04
1.49600000e+00,4.10410692e-04,5.34514736e-04
1.49700000e+00,4.10945197e-04,5.34495673e-04
1.49800000e+00,4.11479683e-04,5.34476417e-04
1.49900000e+00,4.12014150e-04,5.34456971e-04
1.50000000e+00,4.12548597e-04,5.34437333e-04
1.50100000e+00,4.13083025e-04,5.34417505e-04
1.50200000e+00,4.13617432e-04,5.34397488e-04
1.50300000e+00,4.14151820e-04,5.34377284e-04
1.50400000e+00,4.14686187e-04,5.34356889e-04
1.50500000e+00,4.15220533e-04,5.34336308e-04
1.50600000e+00,4.15754859e-04,5.34315541e-04
1.50700000e+00,4.16289164e-04,5.34294588e-04
1.50800000e+00,4.16823449e-04,5.34273449e-04
1.50900000e+00,4.17357711e-04,5.34252123e-04
1.51000000e+00,4.17891953e-04,5.34230616e-04
1.51100000e+00,4.18426173e-04,5.34208924e-04
1.51200000e+00,4.18960371e-04,5.34187048e-04
1.51300000e+00,4.19494547e-04,5.34164991e-04
1.51400000e+00,4.20028701e-04,5.34142752e-04
1.51500000e+00,4.20562832e-04,5.34120332e-04
1.51600000e+00,4.21096941e-04,5.34097730e-04
1.51700000e+00,4.21631028e-04,5.34074950e-04
1.51800000e+00,4.22165091e-04,5.34051990e-04
1.51900000e+00,4.22699132e-04,5.34028850e-04
1.52000000e+00,4.23233149e-04,5.34005534e-04
1.52100000e+00,4.23767143e-04,5.33982039e-04
1.52200000e+00,4.24301113e-04,5.33958367e-04
1.52300000e+00,4.24835059e-04,5.33934519e-04
1.52400000e+00,4.25368982e-04,5.33910495e-04
1.52500000e+00,4.25902880e-04,5.33886297e-04
1.52600000e+00,4.26436755e-04,5.33861923e-04
1.52700000e+00,4.26970604e-04,5.33837377e-04
1.52800000e+00,4.27504429e-04,5.33812656e-04
1.52900000e+00,4.28038230e-04,5.33787763e-04
1.53000000e+00,4.28572005e-04,5.33762696e-04
1.53100000e+00,4.29105755e-04,5.33737458e-04
1.53200000e+00,4.29639480e-04,5.33712051e-04
1.53300000e+00,4.30173179e-04,5.33686473e-04
1.53400000e+00,4.30706853e-04,5.33660724e-04
1.53500000e+00,4.31240501e-04,5.33634806e-04
1.53600000e+00,4.31774122e-04,5.33608719e-04
1.53700000e+00,4.32307718e-04,5.33582464e-04
1.53800000e+00,4.32841287e-04,5.33556042e-04
1.53900000e+00,4.33374830e-04,5.33529453e-04
1.54000000e+00,4.33908346e-04,5.33502697e-04
1.54100000e+00,4.34441835e-04,5.33475776e-04
1.54200000e+00,4.34975298e-04,5.33448689e-04
1.54300000e+00,4.35508733e-04,5.33421435e-04
1.54400000e+00,4.36042141e-04,5.33394019e-04
1.54500000e+00,4.36575521e-04,5.33366442e-04
1.54600000e+00,4.37108873e-04,5.33338698e-04
1.54700000e+00,4.37642198e-04,5.33310792e-04
1.54800000e+00,4.38175495e-04,5.33282724e-04
1.54900000e+00,4.38708764e-04,5.33254496e-04
1.55000000e+00,4.39242004e-04,5.33226107e-04
1.55100000e+00,4.39775216e-04,5.33197555e-04
1.55200000e+00,4.40308399e-04,5.33168845e-04
1.55300000e+00,4.40841554e-04,5.33139976e-04
1.55400000e+00,4.41374679e-04,5.33110948e-04
1.55500000e+00,4.41907776e-04,5.33081762e-04
1.55600000e+00,4.42440843e-04,5.33052417e-04
1.55700000e+00,4.42973880e-04,5.33022917e-04
1.55800000e+00,4.43506888e-04,5.32993260e-04
1.55900000e+00,4.44039867e-04,5.32963445e-04
1.56000000e+00,4.44572815e-04,5.32933476e-04
1.56100000e+00,4.45105734e-04,5.32903350e-04
1.56200000e+00,4.45638622e-04,5.32873072e-04
1.56300000e+00,4.46171480e-04,5.32842640e-04
1.56400000e+00,4.46704307e-04,5.32812053e-04
1.56500000e+00,4.47237104e-04,5.32781314e-04
1.56600000e+00,4.47769870e-04,5.32750422e-04
1.56700000e+00,4.48302605e-04,5.32719378e-04
1.56800000e+00,4.48835309e-04,5.32688182e-04
1.56900000e+00,4.49367981e-04,5.32656836e-04
1.57000000e+00,4.49900622e-04,5.32625341e-04
1.57100000e+00,4.50433232e-04,5.32593695e-04
1.57200000e+00,4.50965810e-04,5.32561899e-04
1.57300000e+00,4.51498356e-04,5.32529955e-04
1.57400000e+00,4.52030870e-04,5.32497862e-04
1.57500000e+00,4.52563351e-04,5.32465621e-04
1.57600000e+00,4.53095801e-04,5.32433234e-04
1.57700000e+00,4.53628218e-04,5.32400699e-04
1.57800000e+00,4.54160602e-04,5.32368018e-04
1.57900000e+00,4.54692954e-04,5.32335190e-04
1.58000000e+00,4.55225273e-04,5.32302218e-04
1.58100000e+00,4.55757558e-04,5.32269100e-04
1.58200000e+00,4.56289811e-04,5.32235838e-04
1.58300000e+00,4.56822030e-04,5.32202433e-04
1.58400000e+00,4.57354216e-04,5.32168884e-04
1.58500000e+00,4.57886368e-04,5.32135191e-04
1.58600000e+00,4.58418486e-04,5.32101359e-04
1.58700000e+00,4.58950571e-04,5.32067382e-04
1.58800000e+00,4.59482621e-04,5.32033262e-04
1.58900000e+00,4.60014637e-04,5.31999004e-04
1.59000000e+00,4.60546619e-04,5.31964605e-04
1.59100000e+00,4.61078566e-04,5.31930066e-04
1.59200000e+00,4.61610479e-04,5.31895386e-04
1.59300000e+00,4.62142357e-04,5.31860568e-04
1.59400000e+00,4.62674200e-04,5.31825612e-04
1.59500000e+00,4.63206008e-04,5.31790516e-04
1.59600000e+00,4.63737781e-04,5.31755283e-04
1.59700000e+00,4.64269519e-04,5.31719913e-04
1.59800000e+00,4.64801221e-04,5.31684406e-04
1.59900000e+00,4.65332888e-04,5.31648763e-04
1.60000000e+00,4.65864519e-04,5.31612984e-04
1.60100000e+00,4.66396114e-04,5.31577071e-04
1.60200000e+00,4.66927673e-04,5.31541021e-04
1.60300000e+00,4.67459196e-04,5.31504836e-04
1.60400000e+00,4.67990682e-04,5.31468519e-04
1.60500000e+00,4.68522133e-04,5.31432067e-04
1.60600000e+00,4.69053547e-04,5.31395482e-04
1.60700000e+00,4.69584924e-04,5.31358766e-04
1.60800000e+00,4.70116264e-04,5.31321916e-04
1.60900000e+00,4.70647568e-04,5.31284934e-04
1.61000000e+00,4.71178834e-04,5.31247820e-04
1.61100000e+00,4.71710063e-04,5.31210577e-04
1.61200000e+00,4.72241255e-04,5.31173204e-04
1.61300000e+00,4.72772410e-04,5.31135699e-04
1.61400000e+00,4.73303527e-04,5.31098065e-04
1.61500000e+00,4.73834606e-04,5.31060303e-04
1.61600000e+00,4.74365647e-04,5.31022411e-04
1.61700000e+00,4.74896651e-04,5.30984390e-04
1.61800000e+00,4.75427616e-04,5.30946243e-04
1.61900000e+00,4.75958543e-04,5.30907966e-04
1.62000000e+00,4.76489432e-04,5.30869565e-04
1.62100000e+00,4.77020282e-04,5.30831037e-04
1.62200000e+00,4.77551094e-04,5.30792382e-04
1.62300000e+00,4.78081867e-04,5.30753600e-04
1.62400000e+00,4.78612601e-04,5.30714695e-04
1.62500000e+00,4.79143296e-04,5.30675663e-04
1.62600000e+00,4.79673952e-04,5.30636509e-04
1.62700000e+00,4.80204569e-04,5.30597229e-04
1.62800000e+00,4.80735147e-04,5.30557824e-04
1.62900000e+00,4.81265685e-04,5.30518299e-04
1.63000000e+00,4.81796183e-04,5.30478651e-04
1.63100000e+00,4.82326642e-04,5.30438879e-04
1.63200000e+00,4.82857061e-04,5.30398985e-04
1.63300000e+00,4.83387440e-04,5.30358970e-04
1.63400000e+00,4.83917779e-04,5.30318834e-04
1.63500000e+00,4.84448078e-04,5.30278577e-04
1.63600000e+00,4.84978336e-04,5.30238199e-04
1.63700000e+00,4.85508554e-04,5.30197704e-04
1.63800000e+00,4.86038732e-04,5.30157087e-04
1.63900000e+00,4.86568868e-04,5.30116350e-04
1.64000000e+00,4.87098964e-04,5.30075495e-04
1.64100000e+00,4.87629019e-04,5.30034522e-04
1.64200000e+00,4.88159033e-04,5.29993430e-04
1.64300000e+00,4.88689006e-04,5.29952222e-04
1.64400000e+00,4.89218938e-04,5.29910897e-04
1.64500000e+00,4.89748828e-04,5.29869455e-04
1.64600000e+00,4.90278677e-04,5.29827896e-04
1.64700000e+00,4.90808484e-04,5.29786222e-04
1.64800000e+00,4.91338249e-04,5.29744431e-04
1.64900000e+00,4.91867973e-04,5.29702525e-04
1.65000000e+00,4.92397654e-04,5.29660505e-04
1.65100000e+00,4.92927294e-04,5.29618370e-04
1.65200000e+00,4.93456891e-04,5.29576122e-04
1.65300000e+00,4.93986446e-04,5.29533759e-04
1.65400000e+00,4.94515959e-04,5.29491282e-04
1.65500000e+00,4.95045429e-04,5.29448694e-04
1.65600000e+00,4.95574856e-04,5.29405994e-04
1.65700000e+00,4.96104241e-04,5.29363179e-04
1.65800000e+00,4.96633582e-04,5.29320253e-04
1.65900000e+00,4.97162881e-04,5.29277217e-04
1.66000000e+00,4.97692137e-04,5.29234070e-04
1.66100000e+00,4.98221349e-04,5.29190811e-04
1.66200000e+00,4.98750518e-04,5.29147442e-04
1.66300000e+00,4.99279644e-04,5.29103965e-04
1.66400000e+00,4.99808726e-04,5.29060376e-04
1.66500000e+00,5.00337765e-04,5.29016678e-04
1.66600000e+00,5.00866760e-04,5.28972873e-04
1.66700000e+00,5.01395711e-04,5.28928958e-04
1.66800000e+00,5.01924618e-04,5.28884933e-04
1.66900000e+00,5.02453480e-04,5.28840804e-04
1.67000000e+00,5.02982299e-04,5.28796567e-04
1.67100000e+00,5.03511074e-04,5.28752221e-04
1.67200000e+00,5.04039804e-04,5.28707770e-04
1.67300000e+00,5.04568489e-04,5.28663211e-04
1.67400000e+00,5.05097130e-04,5.28618548e-04
1.67500000e+00,5.05625726e-04,5.28573778e-04
1.67600000e+00,5.06154278e-04,5.28528904e-04
1.67700000e+00,5.06682784e-04,5.28483923e-04
1.67800000e+00,5.07211245e-04,5.28438839e-04
1.67900000e+00,5.07739662e-04,5.28393651e-04
1.68000000e+00,5.08268033e-04,5.28348358e-04
1.68100000e+00,5.08796358e-04,5.28302963e-04
1.68200000e+00,5.09324639e-04,5.28257464e-04
1.68300000e+00,5.09852873e-04,5.28211862e-04
1.68400000e+00,5.10381062e-04,5.28166157e-04
1.68500000e+00,5.10909206e-04,5.28120350e-04
1.68600000e+00,5.11437303e-04,5.28074443e-04
1.68700000e+00,5.11965355e-04,5.28028432e-04
1.68800000e+00,5.12493360e-04,5.27982320e-04
1.68900000e+00,5.13021319e-04,5.27936110e-04
1.69000000e+00,5.13549232e-04,5.27889798e-04
1.69100000e+00,5.14077099e-04,5.27843384e-04
1.69200000e+00,5.14604919e-04,5.27796872e-04
1.69300000e+00,5.15132693e-04,5.27750261e-04
1.69400000e+00,5.15660419e-04,5.27703549e-04
1.69500000e+00,5.16188100e-04,5.27656741e-04
1.69600000e+00,5.16715733e-04,5.27609833e-04
1.69700000e+00,5.17243319e-04,5.27562825e-04
1.69800000e+00,5.17770859e-04,5.27515722e-04
1.69900000e+00,5.18298351e-04,5.27468520e-04
1.70000000e+00,5.18825796e-04,5.27421221e-04
1.70100000e+00,5.19353193e-04,5.27373825e-04
1.70200000e+00,5.19880543e-04,5.27326333e-04
1.70300000e+00,5.20407846e-04,5.27278743e-04
1.70400000e+00,5.20935101e-04,5.27231060e-04
1.70500000e+00,5.21462308e-04,5.27183281e-04
1.70600000e+00,5.21989467e-04,5.27135404e-04
1.70700000e+00,5.22516579e-04,5.27087434e-04
1.70800000e+00,5.23043642e-04,5.27039370e-04
1.70900000e+00,5.23570658e-04,5.26991211e-04
1.71000000e+00,5.24097625e-04,5.26942957e-04
1.71100000e+00,5.24624543e-04,5.26894610e-04
1.71200000e+00,5.25151414e-04,5.26846170e-04
1.71300000e+00,5.25678236e-04,5.26797635e-04
1.71400000e+00,5.26205009e-04,5.26749008e-04
1.71500000e+00,5.26731734e-04,5.26700290e-04
1.71600000e+00,5.27258410e-04,5.26651481e-04
1.71700000e+00,5.27785037e-04,5.26602577e-04
1.71800000e+00,5.28311615e-04,5.26553581e-04
1.71900000e+00,5.28838144e-04,5.26504496e-04
1.72000000e+00,5.29364624e-04,5.26455320e-04
1.72100000e+00,5.29891055e-04,5.26406052e-04
1.72200000e+00,5.30417436e-04,5.26356694e-04
1.72300000e+00,5.30943768e-04,5.26307246e-04
1.72400000e+00,5.31470050e-04,5.26257709e-04
1.72500000e+00,5.31996283e-04,5.26208082e-04
1.72600000e+00,5.32522467e-04,5.26158364e-04
1.72700000e+00,5.33048600e-04,5.26108559e-04
1.72800000e+00,5.33574684e-04,5.26058666e-04
1.72900000e+00,5.34100717e-04,5.26008684e-04
1.73000000e+00,5.34626701e-04,5.25958614e-04
1.73100000e+00,5.35152635e-04,5.25908455e-04
1.73200000e+00,5.35678518e-04,5.25858209e-04
1.73300000e+00,5.36204351e-04,5.25807877e-04
1.73400000e+00,5.36730134e-04,5.25757458e-04
1.73500000e+00,5.37255866e-04,5.25706951e-04
1.73600000e+00,5.37781548e-04,5.25656358e-04
1.73700000e+00,5.38307179e-04,5.25605680e-04
1.73800000e+00,5.38832759e-04,5.25554916e-04
1.73900000e+00,5.39358289e-04,5.25504066e-04
1.74000000e+00,5.39883767e-04,5.25453131e-04
1.74100000e+00,5.40409195e-04,5.25402112e-04
1.74200000e+00,5.40934571e-04,5.25351007e-04
1.74300000e+00,5.41459897e-04,5.25299818e-04
1.74400000e+00,5.41985171e-04,5.25248545e-04
1.74500000e+00,5.42510394e-04,5.25197189e-04
1.74600000e+00,5.43035565e-04,5.25145748e-04
1.74700000e+00,5.43560685e-04,5.25094224e-04
1.74800000e+00,5.44085754e-04,5.25042618e-04
1.74900000e+00,5.44610771e-04,5.24990928e-04
1.75000000e+00,5.45135736e-04,5.24939157e-04
1.75100000e+00,5.45660649e-04,5.24887302e-04
1.75200000e+00,5.46185510e-04,5.24835366e-04
1.75300000e+00,5.46710320e-04,5.24783350e-04
1.75400000e+00,5.47235077e-04,5.24731250e-04
1.75500000e+00,5.47759782e-04,5.24679070e-04
1.75600000e+00,5.48284435e-04,5.24626809e-04
1.75700000e+00,5.48809036e-04,5.24574467e-04
1.75800000e+00,5.49333584e-04,5.24522046e-04
1.75900000e+00,5.49858080e-04,5.24469543e-04
1.76000000e+00,5.50382523e-04,5.24416961e-04
1.76100000e+00,5.50906914e-04,5.24364300e-04
1.76200000e+00,5.51431252e-04,5.24311560e-04
1.76300000e+00,5.51955537e-04,5.24258739e-04
1.76400000e+00,5.52479769e-04,5.24205841e-04
1.76500000e+00,5.53003949e-04,5.24152865e-04
1.76600000e+00,5.53528075e-04,5.24099808e-04
1.76700000e+00,5.54052148e-04,5.24046675e-04
1.76800000e+00,5.54576168e-04,5.23993464e-04
1.76900000e+00,5.55100135e-04,5.23940174e-04
1.77000000e+00,5.55624049e-04,5.23886809e-04
1.77100000e+00,5.56147909e-04,5.23833367e-04
1.77200000e+00,5.56671715e-04,5.23779847e-04
1.77300000e+00,5.57195468e-04,5.23726251e-04
1.77400000e+00,5.57719168e-04,5.23672578e-04
1.77500000e+00,5.58242814e-04,5.23618829e-04
1.77600000e+00,5.58766406e-04,5.23565005e-04
1.77700000e+00,5.59289944e-04,5.23511104e-04
1.77800000e+00,5.59813428e-04,5.23457129e-04
1.77900000e+00,5.60336858e-04,5.23403080e-04
1.78000000e+00,5.60860234e-04,5.23348954e-04
1.78100000e+00,5.61383556e-04,5.23294754e-04
1.78200000e+00,5.61906823e-04,5.23240480e-04
1.78300000e+00,5.62430037e-04,5.23186132e-04
1.78400000e+00,5.62953196e-04,5.23131710e-04
1.78500000e+00,5.63476300e-04,5.23077214e-04
1.78600000e+00,5.63999350e-04,5.23022646e-04
1.78700000e+00,5.64522345e-04,5.22968004e-04
1.78800000e+00,5.65045286e-04,5.22913287e-04
1.78900000e+00,5.65568172e-04,5.22858500e-04
1.79000000e+00,5.66091003e-04,5.22803639e-04
1.79100000e+00,5.66613779e-04,5.22748708e-04
1.79200000e+00,5.67136501e-04,5.22693704e-04
1.79300000e+00,5.67659167e-04,5.22638627e-04
1.79400000e+00,5.68181778e-04,5.22583478e-04
1.79500000e+00,5.68704334e-04,5.22528260e-04
1.79600000e+00,5.69226834e-04,5.22472970e-04
1.79700000e+00,5.69749280e-04,5.22417609e-04
1.79800000e+00,5.70271670e-04,5.22362177e-04
1.79900000e+00,5.70794004e-04,5.22306675e-04
1.80000000e+00,5.71316283e-04,5.22251140e-04
